,0
13909,0
13910,0
13911,1
13912,1
13913,0
13914,0
13915,1
13916,0
13917,1
13918,0
13919,0
13920,1
13921,0
13922,0
13923,1
13924,1
13925,0
13926,1
13927,0
13928,0
13929,1
13930,1
13931,0
13932,1
13933,1
13934,0
13935,1
13936,0
13937,0
13938,0
13939,0
13940,0
13941,1
13942,0
13943,0
13944,0
13945,0
13946,0
13947,0
13948,0
13949,0
13950,1
13951,0
13952,0
13953,0
13954,0
13955,1
13956,0
13957,0
13958,0
13959,1
13960,1
13961,1
13962,1
13963,1
13964,1
13965,1
13966,1
13967,1
13968,1
13969,1
13970,0
13971,0
13972,0
13973,1
13974,1
13975,0
13976,1
13977,1
13978,1
13979,0
13980,1
13981,0
13982,1
13983,0
13984,1
13985,0
13986,1
13987,1
13988,0
13989,1
13990,0
13991,0
13992,1
13993,0
13994,0
13995,1
13996,0
13997,1
13998,0
13999,1
14000,0
14001,0
14002,1
14003,1
14004,1
14005,0
14006,1
14007,0
14008,0
14009,0
14010,1
14011,1
14012,1
14013,1
14014,0
14015,1
14016,1
14017,0
14018,0
14019,0
14020,1
14021,1
14022,1
14023,1
14024,0
14025,0
14026,1
14027,1
14028,1
14029,1
14030,1
14031,0
14032,0
14033,1
14034,0
14035,0
14036,1
14037,0
14038,1
14039,1
14040,0
14041,0
14042,1
14043,0
14044,0
14045,1
14046,1
14047,1
14048,0
14049,1
14050,1
14051,1
14052,0
14053,0
14054,1
14055,0
14056,1
14057,1
14058,1
14059,0
14060,0
14061,0
14062,1
14063,0
14064,0
14065,0
14066,1
14067,1
14068,1
14069,0
14070,1
14071,0
14072,1
14073,0
14074,1
14075,1
14076,0
14077,0
14078,0
14079,0
14080,1
14081,0
14082,1
14083,0
14084,1
14085,1
14086,0
14087,1
14088,0
14089,1
14090,0
14091,0
14092,0
14093,0
14094,1
14095,0
14096,1
14097,1
14098,1
14099,0
14100,0
14101,0
14102,1
14103,0
14104,0
14105,0
14106,1
14107,0
14108,1
14109,1
14110,0
14111,0
14112,0
14113,0
14114,0
14115,0
14116,0
14117,1
14118,1
14119,0
14120,1
14121,1
14122,1
14123,0
14124,0
14125,0
14126,0
14127,1
14128,0
14129,1
14130,0
14131,1
14132,0
14133,1
14134,0
14135,0
14136,0
14137,1
14138,0
14139,1
14140,0
14141,1
14142,0
14143,1
14144,0
14145,0
14146,1
14147,1
14148,1
14149,1
14150,1
14151,1
14152,1
14153,0
14154,1
14155,1
14156,1
14157,0
14158,1
14159,1
14160,1
14161,1
14162,0
14163,1
14164,0
14165,0
14166,0
14167,1
14168,1
14169,1
14170,0
14171,1
14172,0
14173,0
14174,1
14175,1
14176,1
14177,0
14178,0
14179,1
14180,0
14181,1
14182,0
14183,1
14184,1
14185,0
14186,1
14187,1
14188,1
14189,1
14190,1
14191,1
14192,0
14193,0
14194,1
14195,1
14196,1
14197,0
14198,0
14199,1
14200,1
14201,1
14202,1
14203,1
14204,1
14205,1
14206,1
14207,1
14208,0
14209,0
14210,0
14211,0
14212,1
14213,0
14214,0
14215,1
14216,1
14217,0
14218,0
14219,0
14220,1
14221,1
14222,1
14223,1
14224,0
14225,0
14226,0
14227,0
14228,1
14229,1
14230,0
14231,0
14232,0
14233,0
14234,1
14235,1
14236,0
14237,1
14238,1
14239,1
14240,1
14241,1
14242,0
14243,0
14244,0
14245,0
14246,1
14247,1
14248,1
14249,0
14250,1
14251,0
14252,0
14253,0
14254,1
14255,0
14256,1
14257,0
14258,0
14259,1
14260,0
14261,0
14262,0
14263,1
14264,0
14265,0
14266,1
14267,1
14268,0
14269,1
14270,0
14271,0
14272,0
14273,1
14274,1
14275,0
14276,0
14277,0
14278,1
14279,0
14280,1
14281,0
14282,0
14283,0
14284,0
14285,0
14286,0
14287,0
14288,0
14289,0
14290,1
14291,1
14292,1
14293,0
14294,1
14295,0
14296,1
14297,1
14298,0
14299,1
14300,0
14301,1
14302,0
14303,0
14304,1
14305,0
14306,1
14307,1
14308,1
14309,0
14310,0
14311,0
14312,0
14313,0
14314,0
14315,1
14316,0
14317,0
14318,0
14319,0
14320,1
14321,1
14322,1
14323,1
14324,0
14325,0
14326,0
14327,0
14328,0
14329,0
14330,1
14331,1
14332,1
14333,1
14334,1
14335,0
14336,1
14337,1
14338,1
14339,1
14340,1
14341,0
14342,0
14343,1
14344,1
14345,1
14346,0
14347,0
14348,1
14349,0
14350,0
14351,0
14352,1
14353,0
14354,1
14355,1
14356,1
14357,1
14358,0
14359,1
14360,1
14361,0
14362,0
14363,1
14364,1
14365,1
14366,0
14367,0
14368,0
14369,1
14370,0
14371,0
14372,1
14373,0
14374,0
14375,0
14376,1
14377,1
14378,1
14379,0
14380,1
14381,0
14382,0
14383,0
14384,1
14385,0
14386,1
14387,1
14388,1
14389,0
14390,0
14391,1
14392,0
14393,0
14394,1
14395,0
14396,1
14397,1
14398,1
14399,0
14400,0
14401,1
14402,1
14403,0
14404,0
14405,0
14406,0
14407,0
14408,1
14409,1
14410,1
14411,1
14412,0
14413,1
14414,0
14415,0
14416,1
14417,1
14418,0
14419,1
14420,1
14421,1
14422,0
14423,1
14424,1
14425,1
14426,0
14427,1
14428,1
14429,0
14430,0
14431,0
14432,1
14433,1
14434,0
14435,1
14436,0
14437,1
14438,0
14439,0
14440,1
14441,1
14442,1
14443,1
14444,1
14445,0
14446,0
14447,1
14448,0
14449,1
14450,1
14451,0
14452,1
14453,1
14454,0
14455,1
14456,1
14457,1
14458,1
14459,1
14460,0
14461,1
14462,0
14463,1
14464,1
14465,1
14466,1
14467,1
14468,0
14469,0
14470,1
14471,0
14472,0
14473,0
14474,0
14475,1
14476,1
14477,1
14478,1
14479,1
14480,1
14481,0
14482,1
14483,1
14484,0
14485,0
14486,0
14487,1
14488,1
14489,0
14490,1
14491,1
14492,1
14493,1
14494,1
14495,1
14496,1
14497,0
14498,1
14499,0
14500,1
14501,1
14502,0
14503,1
14504,0
14505,0
14506,1
14507,1
14508,1
14509,0
14510,0
14511,0
14512,0
14513,1
14514,0
14515,1
14516,1
14517,1
14518,0
14519,0
14520,1
14521,0
14522,0
14523,0
14524,0
14525,0
14526,1
14527,1
14528,1
14529,1
14530,1
14531,1
14532,1
14533,1
14534,1
14535,1
14536,1
14537,1
14538,1
14539,1
14540,0
14541,0
14542,1
14543,1
14544,1
14545,0
14546,0
14547,0
14548,0
14549,0
14550,1
14551,1
14552,1
14553,1
14554,0
14555,1
14556,0
14557,0
14558,0
14559,0
14560,1
14561,1
14562,0
14563,0
14564,1
14565,0
14566,0
14567,0
14568,0
14569,0
14570,0
14571,0
14572,1
14573,1
14574,0
14575,0
14576,1
14577,1
14578,0
14579,0
14580,0
14581,0
14582,0
14583,0
14584,0
14585,1
14586,0
14587,0
14588,1
14589,1
14590,1
14591,1
14592,1
14593,0
14594,1
14595,1
14596,1
14597,1
14598,1
14599,0
14600,0
14601,1
14602,1
14603,0
14604,0
14605,0
14606,0
14607,0
14608,1
14609,1
14610,1
14611,0
14612,1
14613,0
14614,0
14615,0
14616,0
14617,0
14618,0
14619,0
14620,1
14621,1
14622,1
14623,0
14624,1
14625,1
14626,1
14627,1
14628,1
14629,0
14630,1
14631,1
14632,1
14633,1
14634,1
14635,0
14636,1
14637,1
14638,0
14639,0
14640,1
14641,1
14642,0
14643,0
14644,1
14645,1
14646,0
14647,1
14648,1
14649,1
14650,1
14651,0
14652,0
14653,0
14654,0
14655,0
14656,1
14657,0
14658,0
14659,1
14660,0
14661,0
14662,1
14663,0
14664,0
14665,0
14666,1
14667,1
14668,1
14669,1
14670,0
14671,0
14672,0
14673,1
14674,1
14675,0
14676,1
14677,0
14678,0
14679,0
14680,0
14681,0
14682,0
14683,0
14684,1
14685,0
14686,0
14687,1
14688,1
14689,0
14690,0
14691,0
14692,1
14693,0
14694,1
14695,0
14696,1
14697,0
14698,1
14699,0
14700,0
14701,1
14702,1
14703,1
14704,0
14705,0
14706,0
14707,0
14708,0
14709,1
14710,1
14711,1
14712,0
14713,0
14714,1
14715,1
14716,0
14717,0
14718,1
14719,1
14720,0
14721,1
14722,1
14723,0
14724,0
14725,0
14726,1
14727,1
14728,0
14729,0
14730,1
14731,0
14732,1
14733,0
14734,0
14735,1
14736,1
14737,1
14738,0
14739,1
14740,1
14741,1
14742,0
14743,1
14744,0
14745,0
14746,1
14747,1
14748,0
14749,1
14750,0
14751,0
14752,0
14753,1
14754,1
14755,0
14756,1
14757,1
14758,0
14759,0
14760,0
14761,0
14762,0
14763,0
14764,1
14765,1
14766,1
14767,0
14768,1
14769,1
14770,0
14771,0
14772,1
14773,0
14774,0
14775,0
14776,0
14777,1
14778,1
14779,1
14780,0
14781,0
14782,1
14783,0
14784,0
14785,1
14786,0
14787,1
14788,0
14789,1
14790,1
14791,0
14792,0
14793,1
14794,1
14795,1
14796,1
14797,0
14798,1
14799,0
14800,1
14801,1
14802,0
14803,0
14804,1
14805,1
14806,1
14807,0
14808,0
14809,1
14810,0
14811,1
14812,0
14813,1
14814,0
14815,0
14816,1
14817,0
14818,0
14819,1
14820,0
14821,1
14822,0
14823,0
14824,1
14825,0
14826,0
14827,1
14828,0
14829,0
14830,0
14831,1
14832,1
14833,1
14834,1
14835,0
14836,0
14837,1
14838,0
14839,1
14840,1
14841,1
14842,0
14843,1
14844,0
14845,0
14846,1
14847,0
14848,1
14849,0
14850,1
14851,0
14852,1
14853,0
14854,1
14855,1
14856,0
14857,0
14858,0
14859,0
14860,0
14861,1
14862,0
14863,1
14864,1
14865,1
14866,0
14867,1
14868,1
14869,0
14870,1
14871,1
14872,1
14873,0
14874,0
14875,0
14876,1
14877,1
14878,0
14879,0
14880,1
14881,0
14882,0
14883,1
14884,1
14885,0
14886,1
14887,0
14888,1
14889,0
14890,0
14891,1
14892,0
14893,0
14894,0
14895,1
14896,1
14897,1
14898,0
14899,0
14900,1
14901,1
14902,0
14903,1
14904,0
14905,0
14906,0
14907,1
14908,0
14909,1
14910,1
14911,0
14912,0
14913,0
14914,0
14915,0
14916,1
14917,1
14918,1
14919,0
14920,0
14921,0
14922,1
14923,0
14924,1
14925,1
14926,0
14927,1
14928,1
14929,1
14930,1
14931,0
14932,1
14933,1
14934,0
14935,0
14936,1
14937,1
14938,1
14939,1
14940,0
14941,0
14942,1
14943,0
14944,0
14945,0
14946,1
14947,1
14948,1
14949,0
14950,0
14951,1
14952,1
14953,0
14954,1
14955,0
14956,0
14957,1
14958,1
14959,1
14960,0
14961,0
14962,1
14963,0
14964,1
14965,1
14966,0
14967,1
14968,1
14969,0
14970,1
14971,0
14972,0
14973,1
14974,1
14975,1
14976,1
14977,0
14978,1
14979,0
14980,0
14981,1
14982,0
14983,0
14984,1
14985,0
14986,0
14987,1
14988,1
14989,0
14990,1
14991,0
14992,1
14993,1
14994,0
14995,0
14996,1
14997,0
14998,0
14999,0
15000,0
15001,0
15002,0
15003,0
15004,1
15005,0
15006,0
15007,1
15008,1
15009,0
15010,0
15011,0
15012,0
15013,0
15014,1
15015,0
15016,1
15017,0
15018,0
15019,1
15020,1
15021,1
15022,0
15023,1
15024,1
15025,1
15026,1
15027,0
15028,0
15029,1
15030,0
15031,0
15032,1
15033,1
15034,1
15035,0
15036,0
15037,0
15038,1
15039,1
15040,1
15041,0
15042,0
15043,1
15044,1
15045,1
15046,0
15047,1
15048,0
15049,0
15050,1
15051,0
15052,0
15053,0
15054,0
15055,0
15056,1
15057,1
15058,0
15059,0
15060,0
15061,0
15062,1
15063,1
15064,1
15065,1
15066,0
15067,0
15068,1
15069,1
15070,0
15071,1
15072,0
15073,0
15074,1
15075,0
15076,0
15077,1
15078,1
15079,1
15080,1
15081,0
15082,0
15083,1
15084,0
15085,0
15086,0
15087,1
15088,0
15089,0
15090,0
15091,1
15092,1
15093,1
15094,1
15095,1
15096,1
15097,1
15098,1
15099,1
15100,1
15101,1
15102,0
15103,0
15104,1
15105,1
15106,1
15107,1
15108,1
15109,0
15110,0
15111,1
15112,1
15113,1
15114,1
15115,0
15116,0
15117,0
15118,1
15119,1
15120,1
15121,0
15122,0
15123,1
15124,0
15125,1
15126,0
15127,1
15128,1
15129,1
15130,0
15131,0
15132,1
15133,1
15134,0
15135,0
15136,0
15137,0
15138,1
15139,1
15140,1
15141,0
15142,0
15143,0
15144,0
15145,0
15146,1
15147,1
15148,1
15149,1
15150,0
15151,0
15152,1
15153,1
15154,1
15155,1
15156,0
15157,1
15158,0
15159,0
15160,1
15161,0
15162,0
15163,0
15164,0
15165,0
15166,0
15167,0
15168,1
15169,1
15170,1
15171,0
15172,1
15173,0
15174,0
15175,1
15176,0
15177,1
15178,0
15179,0
15180,1
15181,1
15182,1
15183,1
15184,0
15185,1
15186,1
15187,0
15188,0
15189,1
15190,0
15191,1
15192,1
15193,0
15194,1
15195,1
15196,1
15197,0
15198,1
15199,0
15200,1
15201,1
15202,1
15203,1
15204,0
15205,0
15206,0
15207,0
15208,1
15209,1
15210,0
15211,0
15212,0
15213,1
15214,0
15215,0
15216,1
15217,1
15218,1
15219,1
15220,0
15221,0
15222,0
15223,0
15224,1
15225,0
15226,0
15227,1
15228,1
15229,1
15230,0
15231,1
15232,0
15233,1
15234,0
15235,1
15236,0
15237,0
15238,1
15239,0
15240,0
15241,0
15242,0
15243,1
15244,0
15245,0
15246,0
15247,0
15248,0
15249,0
15250,1
15251,0
15252,0
15253,0
15254,1
15255,1
15256,1
15257,0
15258,1
15259,0
15260,0
15261,0
15262,0
15263,0
15264,1
15265,1
15266,1
15267,1
15268,1
15269,0
15270,1
15271,1
15272,0
15273,1
15274,1
15275,0
15276,0
15277,0
15278,0
15279,0
15280,0
15281,1
15282,0
15283,1
15284,0
15285,0
15286,0
15287,0
15288,0
15289,0
15290,0
15291,0
15292,1
15293,1
15294,0
15295,0
15296,1
15297,1
15298,1
15299,1
15300,0
15301,0
15302,1
15303,0
15304,1
15305,1
15306,0
15307,1
15308,1
15309,0
15310,0
15311,1
15312,0
15313,0
15314,0
15315,1
15316,0
15317,0
15318,0
15319,0
15320,0
15321,0
15322,1
15323,0
15324,0
15325,1
15326,1
15327,1
15328,1
15329,1
15330,0
15331,0
15332,1
15333,1
15334,1
15335,1
15336,0
15337,0
15338,1
15339,1
15340,0
15341,1
15342,1
15343,1
15344,0
15345,0
15346,0
15347,0
15348,0
15349,0
15350,0
15351,1
15352,1
15353,1
15354,0
15355,0
15356,1
15357,1
15358,1
15359,1
15360,0
15361,0
15362,1
15363,1
15364,0
15365,1
15366,1
15367,1
15368,0
15369,0
15370,1
15371,0
15372,1
15373,0
15374,0
15375,0
15376,0
15377,0
15378,0
15379,1
15380,1
15381,1
15382,0
15383,0
15384,1
15385,0
15386,0
15387,0
15388,0
15389,1
15390,1
15391,0
15392,1
15393,1
15394,1
15395,0
15396,0
15397,0
15398,0
15399,1
15400,0
15401,1
15402,1
15403,0
15404,1
15405,1
15406,0
15407,0
15408,1
15409,0
15410,1
15411,0
15412,1
15413,0
15414,1
15415,1
15416,1
15417,1
15418,1
15419,1
15420,1
15421,1
15422,1
15423,0
15424,0
15425,1
15426,0
15427,0
15428,0
15429,0
15430,0
15431,0
15432,0
15433,0
15434,0
15435,0
15436,0
15437,1
15438,1
15439,1
15440,1
15441,0
15442,0
15443,1
15444,1
15445,1
15446,1
15447,0
15448,1
15449,1
15450,0
15451,1
15452,0
15453,1
15454,0
15455,0
15456,0
15457,1
15458,0
15459,0
15460,0
15461,0
15462,1
15463,0
15464,1
15465,1
15466,0
15467,0
15468,1
15469,0
15470,0
15471,1
15472,0
15473,0
15474,1
15475,0
15476,0
15477,1
15478,1
15479,0
15480,1
15481,1
15482,1
15483,0
15484,0
15485,1
15486,1
15487,1
15488,1
15489,0
15490,1
15491,1
15492,0
15493,1
15494,1
15495,1
15496,0
15497,0
15498,0
15499,0
15500,1
15501,1
15502,1
15503,1
15504,0
15505,0
15506,1
15507,1
15508,0
15509,1
15510,1
15511,1
15512,1
15513,1
15514,0
15515,0
15516,1
15517,0
15518,1
15519,0
15520,1
15521,1
15522,0
15523,0
15524,0
15525,0
15526,0
15527,1
15528,0
15529,1
15530,0
15531,0
15532,1
15533,0
15534,0
15535,1
15536,1
15537,1
15538,0
15539,1
15540,0
15541,0
15542,1
15543,0
15544,1
15545,1
15546,0
15547,1
15548,0
15549,1
15550,0
15551,0
15552,0
15553,1
15554,1
15555,0
15556,1
15557,1
15558,0
15559,0
15560,1
15561,0
15562,0
15563,0
15564,1
15565,1
15566,0
15567,1
15568,0
15569,1
15570,0
15571,0
15572,1
15573,0
15574,1
15575,1
15576,0
15577,0
15578,1
15579,0
15580,1
15581,1
15582,0
15583,1
15584,1
15585,0
15586,1
15587,0
15588,0
15589,0
15590,1
15591,0
15592,1
15593,1
15594,0
15595,1
15596,1
15597,1
15598,0
15599,1
15600,0
15601,1
15602,0
15603,1
15604,0
15605,1
15606,0
15607,1
15608,1
15609,0
15610,1
15611,0
15612,1
15613,1
15614,0
15615,0
15616,1
15617,0
15618,0
15619,0
15620,1
15621,1
15622,0
15623,1
15624,1
15625,0
15626,0
15627,1
15628,1
15629,0
15630,1
15631,0
15632,0
15633,0
15634,1
15635,1
15636,0
15637,1
15638,0
15639,1
15640,0
15641,0
15642,0
15643,1
15644,1
15645,1
15646,0
15647,0
15648,1
15649,0
15650,1
15651,0
15652,1
15653,0
15654,1
15655,1
15656,1
15657,0
15658,1
15659,0
15660,1
15661,0
15662,0
15663,1
15664,0
15665,1
15666,0
15667,0
15668,1
15669,0
15670,0
15671,1
15672,1
15673,1
15674,1
15675,0
15676,0
15677,0
15678,1
15679,1
15680,1
15681,1
15682,0
15683,1
15684,0
15685,1
15686,0
15687,0
15688,0
15689,1
15690,1
15691,0
15692,0
15693,1
15694,1
15695,1
15696,1
15697,1
15698,1
15699,1
15700,0
15701,1
15702,0
15703,0
15704,1
15705,1
15706,1
15707,0
15708,0
15709,0
15710,0
15711,0
15712,1
15713,0
15714,1
15715,1
15716,1
15717,1
15718,0
15719,0
15720,0
15721,0
15722,0
15723,0
15724,1
15725,0
15726,0
15727,0
15728,1
15729,0
15730,0
15731,1
15732,1
15733,0
15734,0
15735,0
15736,1
15737,1
15738,0
15739,1
15740,1
15741,1
15742,0
15743,0
15744,1
15745,1
15746,0
15747,0
15748,1
15749,1
15750,0
15751,0
15752,0
15753,1
15754,0
15755,0
15756,1
15757,0
15758,0
15759,0
15760,1
15761,0
15762,0
15763,1
15764,1
15765,0
15766,0
15767,1
15768,1
15769,0
15770,1
15771,1
15772,0
15773,1
15774,0
15775,0
15776,0
15777,1
15778,1
15779,1
15780,1
15781,0
15782,1
15783,1
15784,0
15785,1
15786,0
15787,0
15788,1
15789,0
15790,1
15791,0
15792,0
15793,1
15794,0
15795,1
15796,1
15797,1
15798,0
15799,1
15800,0
15801,0
15802,1
15803,0
15804,1
15805,1
15806,0
15807,1
15808,0
15809,0
15810,1
15811,1
15812,0
15813,0
15814,1
15815,1
15816,0
15817,0
15818,1
15819,0
15820,1
15821,0
15822,1
15823,0
15824,0
15825,0
15826,1
15827,0
15828,1
15829,1
15830,0
15831,1
15832,0
15833,0
15834,1
15835,1
15836,0
15837,1
15838,0
15839,0
15840,1
15841,0
15842,1
15843,0
15844,1
15845,0
15846,1
15847,0
15848,1
15849,1
15850,0
15851,0
15852,0
15853,0
15854,1
15855,0
15856,1
15857,0
15858,0
15859,0
15860,0
15861,0
15862,0
15863,0
15864,1
15865,0
15866,0
15867,1
15868,1
15869,0
15870,1
15871,1
15872,0
15873,1
15874,1
15875,1
15876,0
15877,1
15878,0
15879,1
15880,1
15881,1
15882,1
15883,1
15884,0
15885,0
15886,0
15887,1
15888,1
15889,1
15890,1
15891,0
15892,0
15893,0
15894,1
15895,0
15896,0
15897,1
15898,1
15899,1
15900,0
15901,1
15902,1
15903,1
15904,0
15905,0
15906,0
15907,1
15908,0
15909,1
15910,1
15911,1
15912,1
15913,1
15914,0
15915,1
15916,1
15917,0
15918,0
15919,1
15920,0
15921,1
15922,1
15923,1
15924,1
15925,0
15926,1
15927,1
15928,0
15929,0
15930,1
15931,1
15932,0
15933,0
15934,1
15935,1
15936,0
15937,0
15938,0
15939,1
15940,1
15941,0
15942,0
15943,1
15944,0
15945,1
15946,0
15947,0
15948,0
15949,0
15950,1
15951,1
15952,1
15953,0
15954,1
15955,0
15956,1
15957,0
15958,1
15959,1
15960,0
15961,1
15962,1
15963,1
15964,1
15965,0
15966,0
15967,1
15968,1
15969,0
15970,0
15971,0
15972,1
15973,1
15974,1
15975,1
15976,1
15977,0
15978,1
15979,0
15980,0
15981,1
15982,1
15983,0
15984,0
15985,0
15986,0
15987,0
15988,0
15989,0
15990,0
15991,0
15992,1
15993,1
15994,0
15995,0
15996,0
15997,0
15998,1
15999,1
16000,1
16001,1
16002,0
16003,1
16004,0
16005,1
16006,1
16007,0
16008,0
16009,1
16010,1
16011,0
16012,0
16013,0
16014,0
16015,1
16016,1
16017,1
16018,0
16019,0
16020,1
16021,0
16022,1
16023,0
16024,1
16025,0
16026,1
16027,1
16028,1
16029,1
16030,0
16031,1
16032,0
16033,0
16034,0
16035,0
16036,1
16037,0
16038,0
16039,1
16040,1
16041,1
16042,0
16043,0
16044,1
16045,0
16046,1
16047,1
16048,0
16049,1
16050,1
16051,1
16052,1
16053,1
16054,0
16055,1
16056,1
16057,1
16058,1
16059,0
16060,1
16061,1
16062,0
16063,0
16064,0
16065,1
16066,0
16067,1
16068,0
16069,1
16070,0
16071,1
16072,0
16073,1
16074,1
16075,1
16076,1
16077,0
16078,0
16079,1
16080,1
16081,0
16082,1
16083,0
16084,1
16085,0
16086,0
16087,1
16088,1
16089,1
16090,1
16091,0
16092,0
16093,0
16094,0
16095,1
16096,0
16097,0
16098,1
16099,0
16100,0
16101,0
16102,1
16103,1
16104,1
16105,0
16106,0
16107,1
16108,0
16109,0
16110,1
16111,0
16112,1
16113,0
16114,0
16115,0
16116,1
16117,1
16118,0
16119,1
16120,1
16121,0
16122,0
16123,0
16124,1
16125,0
16126,0
16127,0
16128,0
16129,1
16130,0
16131,1
16132,1
16133,1
16134,0
16135,1
16136,0
16137,0
16138,1
16139,1
16140,1
16141,1
16142,0
16143,0
16144,1
16145,0
16146,0
16147,0
16148,1
16149,0
16150,1
16151,0
16152,0
16153,0
16154,1
16155,1
16156,0
16157,0
16158,1
16159,0
16160,0
16161,1
16162,1
16163,1
16164,0
16165,1
16166,0
16167,1
16168,1
16169,1
16170,1
16171,0
16172,0
16173,1
16174,1
16175,1
16176,1
16177,0
16178,1
16179,1
16180,1
16181,0
16182,1
16183,1
16184,1
16185,0
16186,1
16187,0
16188,1
16189,1
16190,1
16191,0
16192,1
16193,0
16194,1
16195,1
16196,1
16197,0
16198,0
16199,0
16200,1
16201,0
16202,0
16203,1
16204,1
16205,1
16206,0
16207,0
16208,0
16209,0
16210,0
16211,1
16212,0
16213,0
16214,0
16215,0
16216,1
16217,1
16218,0
16219,1
16220,1
16221,1
16222,1
16223,1
16224,0
16225,0
16226,0
16227,1
16228,1
16229,1
16230,0
16231,0
16232,0
16233,0
16234,0
16235,0
16236,1
16237,1
16238,1
16239,0
16240,1
16241,1
16242,1
16243,1
16244,0
16245,0
16246,1
16247,0
16248,0
16249,1
16250,1
16251,1
16252,1
16253,1
16254,1
16255,0
16256,0
16257,0
16258,1
16259,0
16260,0
16261,1
16262,1
16263,1
16264,1
16265,1
16266,0
16267,0
16268,0
16269,0
16270,0
16271,0
16272,1
16273,1
16274,1
16275,0
16276,0
16277,0
16278,0
16279,0
16280,1
16281,0
16282,1
16283,0
16284,1
16285,0
16286,1
16287,1
16288,1
16289,0
16290,1
16291,0
16292,1
16293,1
16294,0
16295,1
16296,1
16297,1
16298,0
16299,0
16300,0
16301,1
16302,0
16303,1
16304,0
16305,1
16306,0
16307,0
16308,0
16309,1
16310,1
16311,0
16312,0
16313,0
16314,0
16315,1
16316,0
16317,1
16318,0
16319,0
16320,1
16321,0
16322,1
16323,1
16324,1
16325,1
16326,0
16327,1
16328,1
16329,0
16330,1
16331,1
16332,0
16333,0
16334,1
16335,1
16336,0
16337,1
16338,0
16339,0
16340,0
16341,1
16342,0
16343,0
16344,1
16345,1
16346,1
16347,1
16348,0
16349,1
16350,1
16351,0
16352,1
16353,0
16354,0
16355,0
16356,0
16357,1
16358,0
16359,1
16360,1
16361,0
16362,0
16363,0
16364,0
16365,1
16366,0
16367,0
16368,0
16369,1
16370,1
16371,1
16372,0
16373,1
16374,1
16375,1
16376,0
16377,0
16378,0
16379,1
16380,1
16381,1
16382,0
16383,1
16384,1
16385,1
16386,0
16387,1
16388,0
16389,1
16390,0
16391,0
16392,0
16393,0
16394,1
16395,0
16396,1
16397,0
16398,1
16399,0
16400,1
16401,1
16402,1
16403,1
16404,1
16405,0
16406,0
16407,0
16408,0
16409,0
16410,1
16411,1
16412,0
16413,0
16414,1
16415,0
16416,0
16417,0
16418,1
16419,1
16420,1
16421,1
16422,1
16423,1
16424,0
16425,1
16426,1
16427,1
16428,1
16429,1
16430,0
16431,1
16432,1
16433,0
16434,0
16435,1
16436,0
16437,0
16438,0
16439,0
16440,0
16441,0
16442,1
16443,0
16444,0
16445,1
16446,0
16447,1
16448,1
16449,1
16450,1
16451,1
16452,0
16453,0
16454,0
16455,0
16456,0
16457,1
16458,1
16459,0
16460,0
16461,1
16462,0
16463,0
16464,0
16465,0
16466,1
16467,0
16468,0
16469,0
16470,1
16471,0
16472,1
16473,1
16474,0
16475,1
16476,0
16477,0
16478,0
16479,1
16480,0
16481,1
16482,1
16483,1
16484,1
16485,1
16486,0
16487,1
16488,0
16489,0
16490,1
16491,0
16492,0
16493,1
16494,1
16495,1
16496,0
16497,0
16498,0
16499,0
16500,1
16501,0
16502,1
16503,1
16504,0
16505,1
16506,1
16507,1
16508,0
16509,0
16510,0
16511,0
16512,1
16513,1
16514,1
16515,1
16516,0
16517,1
16518,1
16519,1
16520,1
16521,0
16522,0
16523,1
16524,0
16525,1
16526,0
16527,1
16528,0
16529,0
16530,1
16531,1
16532,0
16533,1
16534,1
16535,0
16536,1
16537,0
16538,0
16539,0
16540,0
16541,1
16542,0
16543,1
16544,0
16545,0
16546,1
16547,0
16548,0
16549,0
16550,0
16551,1
16552,1
16553,0
16554,1
16555,1
16556,0
16557,0
16558,0
16559,1
16560,0
16561,1
16562,0
16563,1
16564,0
16565,1
16566,0
16567,0
16568,0
16569,0
16570,1
16571,1
16572,1
16573,1
16574,1
16575,1
16576,0
16577,1
16578,1
16579,1
16580,0
16581,0
16582,0
16583,1
16584,0
16585,1
16586,1
16587,0
16588,0
16589,0
16590,0
16591,0
16592,0
16593,0
16594,1
16595,0
16596,1
16597,0
16598,0
16599,1
16600,1
16601,1
16602,1
16603,1
16604,1
16605,1
16606,1
16607,0
16608,0
16609,1
16610,1
16611,1
16612,0
16613,0
16614,1
16615,0
16616,0
16617,1
16618,0
16619,1
16620,0
16621,1
16622,1
16623,1
16624,0
16625,1
16626,0
16627,1
16628,1
16629,0
16630,0
16631,0
16632,0
16633,1
16634,1
16635,1
16636,1
16637,1
16638,1
16639,1
16640,0
16641,0
16642,1
16643,0
16644,0
16645,1
16646,0
16647,1
16648,0
16649,1
16650,0
16651,0
16652,0
16653,1
16654,0
16655,1
16656,0
16657,1
16658,0
16659,1
16660,1
16661,1
16662,0
16663,0
16664,0
16665,1
16666,1
16667,1
16668,0
16669,0
16670,1
16671,0
16672,1
16673,0
16674,0
16675,0
16676,0
16677,0
16678,1
16679,0
16680,0
16681,0
16682,1
16683,1
16684,0
16685,0
16686,0
16687,0
16688,0
16689,0
16690,1
16691,0
16692,1
16693,1
16694,0
16695,1
16696,0
16697,0
16698,0
16699,1
16700,0
16701,1
16702,1
16703,0
16704,1
16705,1
16706,1
16707,0
